Data Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power (W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge Energy (Wh),Discharge_Energy(Wh),Capacity (Ah),mAh/g,ACR (Ohm),dV/dt (V/s),Internal_Resistance(Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1 (C/s),Aux_Temperature_2 (C),Aux_dT/dt_2 (C/s),Aux_Temperature_3 (C),Aux_dT/dt_3 (C/s)
643,2023/06/06 14:28:41,9878.5188,3640.002,1,5,0,0,0,0,-2.750168,3.797446,-10.443614470928,4.545062e-7,2.779198,1.908939e-6,10.99208,2.779198,23.7538290598291,,-5.610732e-5,,14.69578,,,,,,,,,,,26.4168161545839,-0.0831576050807653,25.9708070533116,-0.324752780143038,26.5083641060133,0.00438045395696252
644,2023/06/06 14:28:51,9888.5173,3650.0005,1,5,0,0,0,0,-2.750435,3.797215,-10.443993038525,4.545062e-7,2.786834,1.908939e-6,11.02107,2.786834,23.819094017094,,-6.495429e-5,,,,,,,,,,,,,26.51928,0.5857781,26.03081,0.3169685,26.53995,0.1866079
645,2023/06/06 14:29:01,9898.5174,3660.0006,1,5,0,0,0,0,-2.750404,3.796156,-10.440962647024,4.545062e-7,2.794473,1.908939e-6,11.05008,2.794473,23.8843846153846,,-4.318683e-5,,,,,,,,,,,,,26.5103531776462,0.270752599953418,26.163864712557,0.106218441286027,26.3889957264466,-0.247477050027762
646,2023/06/06 14:29:11,9908.5185,3670.0017,1,5,0,0,0,0,-2.750481,3.795946,-10.440677350026,4.545062e-7,2.802114,1.908939e-6,11.07908,2.802114,23.9496923076923,,-3.2518e-5,,,,,,,,,,,,,26.20096,0.3826852,26.10977,0.416633,26.59051,-0.06355765
647,2023/06/06 14:29:21,9918.5186,3680.0018,1,5,0,0,0,0,-2.750381,3.795337,-10.438622773397,4.545062e-7,2.809752,1.908939e-6,11.10808,2.809752,24.0149743589744,,,,,,,,,,,,,,,26.32365,0.3692837,25.83489,-0.004463212,26.44349,0.4136518
648,2023/06/06 14:29:31,9928.5169,3690.0001,1,5,0,0,0,0,-2.750305,3.79498,-10.4373524689,4.545062e-7,2.817389,1.908939e-6,11.13706,2.817389,24.0802478632479,,-8.052653e-5,,,,,,,,,,,,,26.2212839828186,0.0499664034939672,26.115904858441,0.214374275739158,26.4972452509303,0.182028091944285
649,2023/06/06 14:29:41,9938.518,3700.0012,1,5,0,0,0,0,-2.749977,3.794581,-10.435010474637,4.545062e-7,2.825029,1.908939e-6,11.16605,2.825029,24.145547008547,,-5.595159e-5,,,,,,,,,,,,,26.27281,-0.5438613,25.81239,-0.2960096,26.66239,0.2001973
650,2023/06/06 14:29:51,9948.5178,3710.001,1,5,0,0,0,0,-2.750191,3.793937,-10.434051391967,4.545062e-7,2.832669,1.908939e-6,11.19504,2.832669,24.2108461538462,,-1.920213e-5,,,,,,,,,,,,,26.4709204889483,0.253478063701226,26.1527828508862,0.463960051280259,26.3921135274037,-0.220311996271374
651,2023/06/06 14:30:01,9958.5173,3720.0005,1,5,0,0,0,0,-2.751106,3.793262,-10.435665847772,4.545062e-7,2.840304,1.908939e-6,11.224,2.840304,24.2761025641026,,2.402481e-5,,,,,,,,,,,,,26.26658,0.04479606,26.10444,0.219583,26.53548,0.1762565
652,2023/06/06 14:30:11,9968.5175,3730.0007,1,5,0,0,0,0,-2.749863,3.79273,-10.42948789599,4.545062e-7,2.847943,1.908939e-6,11.25298,2.847943,24.3413931623932,,1.81741e-6,,,,,,,,,,,,,26.0385402594778,-0.187871916030156,25.7980854151691,0.213608518381813,26.6622873977229,0.16243772616143
653,2023/06/06 14:30:21,9978.5191,3740.0023,1,5,0,0,0,0,-2.750359,3.792474,-10.430664998166,4.545062e-7,2.855583,1.908939e-6,11.28195,2.855583,24.4066923076923,,,,15.24953,0.0,,,,,,,,,,26.2661,0.3392319,25.78436,-0.08015823,26.63438,0.2622941
654,2023/06/06 14:30:31,9988.5192,3750.0024,1,5,0,0,0,0,-2.750496,3.791903,-10.429614033888,4.545062e-7,2.863221,1.908939e-6,11.31092,2.863221,24.4719743589744,,-7.717308e-5,,,,,,,,,,,,,26.4881798470948,0.285147015681692,26.0919692750122,0.141064443312013,26.409403189687,-0.292124061882352
655,2023/06/06 14:30:41,9998.5179,3760.0011,1,5,0,0,0,0,-2.750824,3.791678,-10.430238842672,4.545062e-7,2.870856,1.908939e-6,11.33987,2.870856,24.5372307692308,,-6.175347e-5,,,,,,,,,,,,,26.06828,0.1818749,25.87048,0.4158635,26.67074,0.07342271
656,2023/06/06 14:30:51,10008.5178,3770.001,1,5,0,0,0,0,-2.750404,3.790867,-10.426415760268,4.545062e-7,2.878496,1.908939e-6,11.36883,2.878496,24.6025299145299,,-3.204625e-5,,,,,,,,,,,,,26.1631670046117,0.0212487398902966,25.7310251830143,-0.362616353717288,26.6378806539141,0.307349875756601
657,2023/06/06 14:31:01,10018.5181,3780.0013,1,5,0,0,0,0,-2.750549,3.790504,-10.425966986696,4.545062e-7,2.886135,1.908939e-6,11.39779,2.886135,24.6678205128205,,-3.678342e-5,,,,,,,,,,,,,26.48867,0.3133641,26.12086,0.1686292,26.45249,-0.2436485
658,2023/06/06 14:31:11,10028.5172,3790.0004,1,5,0,0,0,0,-2.75042,3.789996,-10.42408079832,4.545062e-7,2.89377,1.908939e-6,11.42673,2.89377,24.7330769230769,,-3.891984e-5,,,,,,,,,,,,,26.0664524342256,-0.44890604023821,25.69102717164,0.0161237676274039,26.6192152515427,0.150225112618531
659,2023/06/06 14:31:21,10038.5174,3800.0006,1,5,0,0,0,0,-2.750481,3.789714,-10.423536352434,4.545062e-7,2.90141,1.908939e-6,11.45568,2.90141,24.7983760683761,,,,,,,,,,,,,,,26.06517,-0.5228004,25.82474,-0.4340761,26.7173,-0.1818004
660,2023/06/06 14:31:31,10048.5174,3810.0006,1,5,0,0,0,0,-2.750381,3.789261,-10.421911458441,4.545062e-7,2.909046,1.908939e-6,11.48462,2.909046,24.863641025641,,-6.310412e-5,,,,,,,,,,,,,26.11128,-0.08333385,25.92061,0.1113667,26.60727,0.378157
661,2023/06/06 14:31:41,10058.5176,3820.0008,1,5,0,0,0,0,-2.750267,3.78876,-10.42010159892,4.545062e-7,2.916686,1.908939e-6,11.51357,2.916686,24.9289401709402,,-3.939105e-5,,,0.0656029,,,,,,,,,,26.40883,0.4180886,26.13322,0.0,26.42936,-0.1663527
662,2023/06/06 14:31:51,10068.5168,3830.0,1,5,0,0,0,0,-2.749962,3.788178,-10.417345549236,4.545062e-7,2.924325,1.908939e-6,11.54251,2.924325,24.9942307692308,,-6.595023e-5,,,,,,,,,,,,,26.3968888523312,0.48508448952768,25.8301059519152,0.0481956139785539,26.5594087946229,0.383775752566871
663,2023/06/06 14:32:01,10078.518,3840.0012,1,5,0,0,0,0,-2.749763,3.787605,-10.415016087615,4.545062e-7,2.931966,1.908939e-6,11.57145,2.931966,25.0595384615385,,-3.844282e-5,,16.2564,,,,,,,,,,,26.0140693762719,-0.248928370259362,25.7025447640079,-0.0950933540958882,26.644914474084,0.321795602257021
664,2023/06/06 14:32:11,10088.5171,3850.0003,1,5,0,0,0,0,-2.749947,3.787097,-10.414316033859,4.545062e-7,2.939601,1.908939e-6,11.60036,2.939601,25.1247948717949,,-3.591837e-5,,,,,,,,,,,,,26.2226592622103,0.517540015201188,26.0320887942878,0.449904109543054,26.5341237711887,-0.0790779759490224
665,2023/06/06 14:32:21,10098.5188,3860.002,1,5,0,0,0,0,-2.750511,3.786782,-10.415585545602,4.545062e-7,2.94724,1.908939e-6,11.6293,2.94724,25.1900854700855,,,,,,,,,,,,,,,26.45975,0.4887201,25.96409,0.4100611,26.37383,0.2081322
666,2023/06/06 14:32:31,10108.5174,3870.0006,1,5,0,0,0,0,-2.750244,3.786102,-10.412704308888,4.545062e-7,2.954881,1.908939e-6,11.65823,2.954881,25.2553931623932,,-5.958094e-5,,,,,,,,,,,,,26.21021,-0.196685,25.75681,-0.2222903,26.62815,0.09606867
667,2023/06/06 14:32:41,10118.5173,3880.0005,1,5,0,0,0,0,-2.750473,3.785673,-10.412391373329,4.545062e-7,2.962516,1.908939e-6,11.68713,2.962516,25.3206495726496,,-5.523759e-5,,,,,,,,,,,,,26.0425260146252,-0.0150240814208673,25.7594432567482,0.358700545128359,26.6378802280141,0.123836247106017
668,2023/06/06 14:32:51,10128.5169,3890.0001,1,5,0,0,0,0,-2.750557,3.78551,-10.41226102907,4.545062e-7,2.970157,1.908939e-6,11.71606,2.970157,25.3859572649573,,-5.496511e-5,,,,,,,,,,,,,26.1183810342353,-0.48828644479228,25.9703266177798,-0.0258618809343095,26.5575781642536,-0.365394929610583
669,2023/06/06 14:33:01,10138.5176,3900.0008,1,5,0,0,0,0,-2.750038,3.784949,-10.408753578062,4.545062e-7,2.977796,1.908939e-6,11.74497,2.977796,25.4512478632479,,-0.0001214639,,,,,,,,,,,,,26.3520208689976,0.241464326121844,26.0053482878478,0.14208853759806,26.3653756049627,-0.3236051890017
670,2023/06/06 14:33:11,10148.517,3910.0002,1,5,0,0,0,0,-2.750359,3.784555,-10.408884905245,4.545062e-7,2.985432,1.908939e-6,11.77387,2.985432,25.5165128205128,,-4.453136e-5,,,,,,,,,,,,,26.4380931936389,0.0604970816905703,26.0631175984199,-0.314030344218096,26.4018430796179,-0.124803786387895
671,2023/06/06 14:33:21,10158.5179,3920.0011,1,5,0,0,0,0,-2.750626,3.783712,-10.407576603712,4.545062e-7,2.993072,1.908939e-6,11.80278,2.993072,25.581811965812,,-5.638297e-5,,,,,,,,,,,,,26.3294606092235,0.503963262771993,25.8051874028573,0.0971020169014493,26.5345014119542,0.362169292226951
672,2023/06/06 14:33:31,10168.5174,3930.0006,1,5,0,0,0,0,-2.750015,3.783648,-10.40508875472,4.545062e-7,3.000712,1.908939e-6,11.83169,3.000712,25.6471111111111,,,,,,,,,,,,,,,25.9852583391725,-0.224805953536766,25.7376422739058,0.00557399480198743,26.6799730961882,0.255977008700734
673,2023/06/06 14:33:41,10178.5192,3940.0024,1,5,0,0,0,0,-2.750053,3.783066,-10.403632002498,4.545062e-7,3.00835,1.908939e-6,11.86059,3.00835,25.7123931623932,,-5.910682e-5,,,0.0,,,,,,,,,,26.42651,0.2397236,26.00182,-0.1892507,26.39025,-0.157652
674,2023/06/06 14:33:51,10188.5183,3950.0015,1,5,0,0,0,0,-2.750076,3.782745,-10.40283623862,4.545062e-7,3.015988,1.908939e-6,11.88948,3.015988,25.7776752136752,,-2.268113e-5,,16.28702,,,,,,,,,,,25.97816,-0.5956393,25.78738,-0.468162,26.65869,-0.1417298
675,2023/06/06 14:34:01,10198.5185,3960.0017,1,5,0,0,0,0,-2.74942,3.782112,-10.39861437504,4.545062e-7,3.023628,1.908939e-6,11.91838,3.023628,25.8429743589744,,-4.16833e-5,,,,,,,,,,,,,26.3006,0.007093346,25.7905,-0.2026395,26.47013,-0.3933135
676,2023/06/06 14:34:11,10208.5184,3970.0016,1,5,0,0,0,0,-2.750435,3.781899,-10.401867376065,4.545062e-7,3.031262,1.908939e-6,11.94725,3.031262,25.9082222222222,,-6.207624e-5,,,,,,,,,,,,,26.2656100911135,0.450612729135214,26.0466683519872,0.2414444979622,26.4280037324241,-0.171458540645716
677,2023/06/06 14:34:21,10218.5185,3980.0017,1,5,0,0,0,0,-2.749962,3.781211,-10.398186563982,4.545062e-7,3.038902,1.908939e-6,11.97614,3.038902,25.9735213675214,,-6.376899e-5,,,,,,,,,,,,,26.04041,-0.4860663,25.8923,-0.2970336,26.64286,-0.2195275
678,2023/06/06 14:34:31,10228.5187,3990.0019,1,5,0,0,0,0,-2.750023,3.780865,-10.397465709895,4.545062e-7,3.04654,1.908939e-6,12.00502,3.04654,26.0388034188034,,,,,,,,,,,,,,,26.0097659314346,-0.237606357564183,25.7905970253102,-0.057851012937827,26.697390964711,0.296797745032957
679,2023/06/06 14:34:41,10238.5173,4000.0005,1,5,0,0,0,0,-2.75042,3.780385,-10.3976465117,4.545062e-7,3.054174,1.908939e-6,12.03389,3.054174,26.1040512820513,,-2.714511e-5,,,,,,,,,,,,,26.03767,0.005655621,25.86825,0.2997056,26.61883,-0.2612905
680,2023/06/06 14:34:51,10248.5181,4010.0013,1,5,0,0,0,0,-2.750206,3.780004,-10.395789680824,4.545062e-7,3.061815,1.908939e-6,12.06277,3.061815,26.169358974359,,-1.89668e-5,,,,,,,,,,,,,26.23955,-0.3349526,26.04189,0.02860222,26.44539,-0.2685892
681,2023/06/06 14:35:01,10258.5183,4020.0015,1,5,0,0,0,0,-2.75032,3.779531,-10.39491969992,4.545062e-7,3.069453,1.908939e-6,12.09164,3.069453,26.234641025641,,-3.516586e-5,,,,,,,,,,,,,26.25239,0.08160778,26.06184,0.2560445,26.37559,-0.1806411
682,2023/06/06 14:35:11,10268.5174,4030.0006,1,5,0,0,0,0,-2.749947,3.779136,-10.392423705792,4.545062e-7,3.077086,1.908939e-6,12.12049,3.077086,26.2998803418803,,-5.033771e-5,,,,,,,,,,,,,26.39291,0.4227584,26.05339,0.05684841,26.60737,0.3165386
683,2023/06/06 14:35:21,10278.5176,4040.0008,1,5,0,0,0,0,-2.749985,3.778839,-10.391750567415,4.545062e-7,3.084728,1.908939e-6,12.14937,3.084728,26.3651965811966,,-3.848297e-5,,,0.05988388,,,,,,,,,,26.4084452029274,0.483860537348238,25.8416788291055,0.166769165320771,26.743540355853,0.295561553197745
684,2023/06/06 14:35:31,10288.5178,4050.001,1,5,0,0,0,0,-2.750305,3.777973,-10.390578031765,4.545062e-7,3.092366,1.908939e-6,12.17823,3.092366,26.4304786324786,,,,,,,,,,,,,,,26.00575,-0.2663182,25.73685,-0.1472402,26.50036,-0.1081733
685,2023/06/06 14:35:41,10298.517,4060.0002,1,5,0,0,0,0,-2.750229,3.778023,-10.390428417267,4.545062e-7,3.100003,1.908939e-6,12.20708,3.100003,26.4957521367521,,-1.220937e-5,,16.71863,,,,,,,,,,,26.1316687388808,0.229101963379331,25.9623237948863,0.330471417121761,26.3876449413277,-0.0649941560529372
686,2023/06/06 14:35:51,10308.5178,4070.001,1,5,0,0,0,0,-2.75,3.777333,-10.38766575,4.545062e-7,3.107642,1.908939e-6,12.23594,3.107642,26.5610427350427,,-3.496771e-5,,,,,,,,,,,,,26.4198967509675,0.356962336739254,25.9170703582288,0.298421897486416,26.6978797231082,0.0789481125134659
687,2023/06/06 14:36:01,10318.5172,4080.0004,1,5,0,0,0,0,-2.749939,3.777091,-10.386769847449,4.545062e-7,3.115279,1.908939e-6,12.26478,3.115279,26.6263162393162,,-4.484672e-5,,,,,,,,,,,,,26.0172470240845,-0.266591158976435,25.6559683112289,-0.282397126409953,26.623299113986,0.0600265033986774
688,2023/06/06 14:36:11,10328.517,4090.0002,1,5,0,0,0,0,-2.749748,3.776479,-10.384365577292,4.545062e-7,3.122917,1.908939e-6,12.29363,3.122917,26.6915982905983,,-6.353877e-5,,,,,,,,,,,,,26.08431,0.03764036,25.87941,0.3398753,26.43607,-0.3578747
689,2023/06/06 14:36:21,10338.5183,4100.0015,1,5,0,0,0,0,-2.750023,3.776199,-10.384634102577,4.545062e-7,3.130554,1.908939e-6,12.32247,3.130554,26.7568717948718,,-2.220438e-5,,,,,,,,,,,,,26.0980166018434,-0.4427914564248,25.9428494786027,-0.122204273103997,26.4103014661479,-0.264844960318304
690,2023/06/06 14:36:31,10348.5168,4110.0,1,5,0,0,0,0,-2.749786,3.77552,-10.38187203872,4.545062e-7,3.138194,1.908939e-6,12.35132,3.138194,26.8221709401709,,,,,,,,,,,,,,,26.3990986625625,0.269234704042915,26.0737896728975,0.285050767030834,26.5247825019405,-0.00281472235212143
691,2023/06/06 14:36:41,10358.5188,4120.002,1,5,0,0,0,0,-2.750305,3.775297,-10.383218215585,4.545062e-7,3.145832,1.908939e-6,12.38015,3.145832,26.887452991453,,-1.967724e-5,,,,,,,,,,,,,26.11893,-0.4544097,25.72936,-0.2640078,26.56651,-0.09535386
692,2023/06/06 14:36:51,10368.5171,4130.0003,1,5,0,0,0,0,-2.750702,3.774726,-10.383146357652,4.545062e-7,3.153468,1.908939e-6,12.40898,3.153468,26.952717948718,,-5.796776e-5,,,,,,,,,,,,,26.39243,0.3343577,25.86825,0.2350618,26.69563,0.1580336
693,2023/06/06 14:37:01,10378.5179,4140.0011,1,5,0,0,0,0,-2.749458,3.77449,-10.37780172642,4.545062e-7,3.161107,1.908939e-6,12.43781,3.161107,27.0180085470085,,-5.136458e-5,,,,,,,,,,,,,26.46916,0.3083621,26.00902,0.1916772,26.6224,0.09853856
694,2023/06/06 14:37:11,10388.5181,4150.0013,1,5,0,0,0,0,-2.74987,3.774142,-10.37839986154,4.545062e-7,3.168746,1.908939e-6,12.46664,3.168746,27.0832991452991,,-4.113049e-5,,,,,,,,,,,,,26.53568,0.3138533,26.05433,-0.05363967,26.65169,0.2524945
695,2023/06/06 14:37:21,10398.5182,4160.0014,1,5,0,0,0,0,-2.74971,3.773544,-10.37615167224,4.545062e-7,3.176382,1.908939e-6,12.49546,3.176382,27.1485641025641,,,,,0.0,,,,,,,,,,26.4377126953615,0.00766843892823538,26.1124395281635,0.306276835002564,26.5523100300446,-0.255671605153528
696,2023/06/06 14:37:31,10408.5168,4170.0,1,5,0,0,0,0,-2.750511,3.773136,-10.378052072496,4.545062e-7,3.184019,1.908939e-6,12.52428,3.184019,27.2138376068376,,-2.995e-5,,,,,,,,,,,,,26.3175202243708,-0.00528571257794431,26.1199201839365,0.219057176977019,26.4018493742324,-0.186833296629464
697,2023/06/06 14:37:41,10418.5177,4180.0009,1,5,0,0,0,0,-2.750053,3.772705,-10.375138703365,4.545062e-7,3.191658,1.908939e-6,12.5531,3.191658,27.2791282051282,,-6.65413e-5,,0.0,,,,,,,,,,,26.21692,-0.01625554,25.99793,0.2347388,26.39873,-0.2689663
698,2023/06/06 14:37:51,10428.5178,4190.001,1,5,0,0,0,0,-2.750381,3.772538,-10.375916836978,4.545062e-7,3.199293,1.908939e-6,12.58191,3.199293,27.3443846153846,,-1.189317e-5,,19.43005,,,,,,,,,,,26.11446,-0.335906,25.89539,-0.3373889,26.49423,0.01753964
699,2023/06/06 14:38:01,10438.5176,4200.0008,1,5,0,0,0,0,-2.750092,3.772133,-10.373712786236,4.545062e-7,3.206934,1.908939e-6,12.61073,3.206934,27.4096923076923,,-2.137645e-5,,,,,,,,,,,,,26.1042824809276,-0.299602037126785,25.792847705131,-0.225399779619718,26.4968623851746,-0.066823443528424
700,2023/06/06 14:38:11,10448.5187,4210.0019,1,5,0,0,0,0,-2.750137,3.771465,-10.372045440705,4.545062e-7,3.214572,1.908939e-6,12.63954,3.214572,27.4749743589744,,-3.421671e-5,,,,,,,,,,,,,26.41775,-0.0420065,25.8581,-0.2541785,26.72935,0.2211804
701,2023/06/06 14:38:21,10458.5175,4220.0007,1,5,0,0,0,0,-2.750282,3.77112,-10.37164345584,4.545062e-7,3.222211,1.908939e-6,12.66835,3.222211,27.540264957265,,,,,,,,,,,,,,,26.5424181867623,0.0753431430240912,26.1817670876477,0.367942071733561,26.5452822974409,-0.210392822941448
702,2023/06/06 14:38:31,10468.5188,4230.002,1,5,0,0,0,0,-2.750511,3.770782,-10.371577369602,4.545062e-7,3.229846,1.908939e-6,12.69714,3.229846,27.6055213675214,,-2.971194e-5,,,,,,,,,,,,,26.1836584664339,-0.210553916488112,25.9575379344065,0.0143976743783899,26.4392981722185,-0.154198746057468
703,2023/06/06 14:38:41,10478.5176,4240.0008,1,5,0,0,0,0,-2.750053,3.770199,-10.368247070547,4.545062e-7,3.237486,1.908939e-6,12.72595,3.237486,27.6708205128205,,-6.642331e-5,,,,,,,,,,,,,26.09269,-0.4369686,25.78124,-0.1909351,26.45911,-0.2302107
704,2023/06/06 14:38:51,10488.5191,4250.0023,1,5,0,0,0,0,-2.749985,3.770122,-10.36777894817,4.545062e-7,3.245124,1.908939e-6,12.75474,3.245124,27.7361025641026,,-5.365756e-5,,,,,,,,,,,,,26.2608339663955,0.0622669684727263,25.7648832049253,-0.0773696407833609,26.7344103943816,0.380633385940693
705,2023/06/06 14:39:01,10498.517,4260.0002,1,5,0,0,0,0,-2.75032,3.769509,-10.36735599288,4.545062e-7,3.25276,1.908939e-6,12.78353,3.25276,27.8013675213675,,-1.817456e-5,,,,,,,,,,,,,26.48248,0.2384747,25.78755,-0.3593749,26.68015,0.1641635
706,2023/06/06 14:39:11,10508.5186,4270.0018,1,5,0,0,0,0,-2.750267,3.769113,-10.366067103171,4.545062e-7,3.260398,1.908939e-6,12.81232,3.260398,27.8666495726496,,-6.14435e-5,,,,,,,,,,,,,26.3788271777198,0.222705000358422,26.0334352704225,0.314496663880251,26.3934679084766,0.0282734435749711
707,2023/06/06 14:39:21,10518.5173,4280.0005,1,5,0,0,0,0,-2.749733,3.768639,-10.362751023387,4.545062e-7,3.268035,1.908939e-6,12.8411,3.268035,27.9319230769231,,,,,0.05373014,,,,,,,,,,26.1238038207177,-0.0487028343969018,25.9890608845166,0.0593216861138095,26.6047016063907,0.156801123059161
708,2023/06/06 14:39:31,10528.5172,4290.0004,1,5,0,0,0,0,-2.750023,3.768256,-10.362790669888,4.545062e-7,3.275673,1.908939e-6,12.86988,3.275673,27.9972051282051,,-5.823857e-5,,,,,,,,,,,,,26.5117034328549,0.28428611447277,25.7959255856836,-0.455366661659447,26.6388367087584,0.0895970442765407
709,2023/06/06 14:39:41,10538.5181,4300.0013,1,5,0,0,0,0,-2.750114,3.768034,-10.362523055876,4.545062e-7,3.28331,1.908939e-6,12.89866,3.28331,28.0624786324786,,-4.552032e-5,,,,,,,,,,,,,26.1668445734284,-0.0566130037169048,26.1755002893857,0.317307896604082,26.4645403772415,-0.237258707960962
710,2023/06/06 14:39:51,10548.5175,4310.0007,1,5,0,0,0,0,-2.75032,3.767388,-10.36152256416,4.545062e-7,3.290945,1.908939e-6,12.92743,3.290945,28.127735042735,,-3.544039e-5,,18.62491,,,,,,,,,,,26.15181,-0.2352222,25.81201,-0.2108289,26.77556,0.2373036
711,2023/06/06 14:40:01,10558.5184,4320.0016,1,5,0,0,0,0,-2.75013,3.767427,-10.36091401551,4.545062e-7,3.298587,1.908939e-6,12.95622,3.298587,28.1930512820513,,3.990964e-6,,,,,,,,,,,,,26.4869294036241,0.359132337142774,26.0978193314949,0.0770896419663038,26.4791613652089,-0.188615056820961
712,2023/06/06 14:40:11,10568.5169,4330.0001,1,5,0,0,0,0,-2.749977,3.7669,-10.3588883613,4.545062e-7,3.306223,1.908939e-6,12.98499,3.306223,28.2583162393162,,-5.523439e-5,,,,,,,,,,,,,26.2533605806285,0.228828389926517,25.7929215398963,-0.155139018157376,26.7564835768946,0.205258941475459
713,2023/06/06 14:40:21,10578.5169,4340.0001,1,5,0,0,0,0,-2.749832,3.766498,-10.357236728336,4.545062e-7,3.313861,1.908939e-6,13.01376,3.313861,28.3235982905983,,,,,,,,,,,,,,,26.1261329106572,-0.278631669621284,25.8928609530898,-0.0556051219953276,26.7569806532226,0.358063137081934
714,2023/06/06 14:40:31,10588.518,4350.0012,1,5,0,0,0,0,-2.750252,3.765965,-10.35735277318,4.545062e-7,3.3215,1.908939e-6,13.04253,3.3215,28.3888888888889,,-5.389687e-5,,,,,,,,,,,,,26.06655,0.03846709,25.86874,0.3575857,26.669,0.06980803
715,2023/06/06 14:40:41,10598.5174,4360.0006,1,5,0,0,0,0,-2.750015,3.765728,-10.35580848592,4.545062e-7,3.329134,1.908939e-6,13.07128,3.329134,28.4541367521368,,-1.327544e-5,,,,,,,,,,,,,26.2427732010412,-0.366542193093333,26.0664138098865,-0.0684421968514163,26.6607342592981,-0.318814563514937
716,2023/06/06 14:40:51,10608.5181,4370.0013,1,5,0,0,0,0,-2.750519,3.76515,-10.35611661285,4.545062e-7,3.336774,1.908939e-6,13.10004,3.336774,28.5194358974359,,-2.224666e-5,,,,,,,,,,,,,26.4306882726868,0.146076484129178,26.1408984453339,0.23625981249317,26.5009538092772,-0.0155735988498162
717,2023/06/06 14:41:01,10618.517,4380.0002,1,5,0,0,0,0,-2.750191,3.764959,-10.354356357169,4.545062e-7,3.344412,1.908939e-6,13.1288,3.344412,28.584717948718,,-6.056819e-5,,,,,,,,,,,,,26.57161,0.2895592,26.17551,-0.02022415,26.49296,-0.2256467
718,2023/06/06 14:41:11,10628.5179,4390.0011,1,5,0,0,0,0,-2.750153,3.76431,-10.35242843943,4.545062e-7,3.352048,1.908939e-6,13.15755,3.352048,28.6499829059829,,-5.619007e-5,,,,,,,,,,,,,26.5327,0.4993529,25.98034,0.3408734,26.56049,0.1562218
719,2023/06/06 14:41:21,10638.5177,4400.0009,1,5,0,0,0,0,-2.750244,3.764335,-10.35283974774,4.545062e-7,3.359689,1.908939e-6,13.18631,3.359689,28.7152905982906,,,,,0.0,,,,,,,,,,26.1686018161035,-0.243467919400578,25.7435688808201,-0.264473970981405,26.6929937463472,0.0950136792197238
720,2023/06/06 14:41:31,10648.517,4410.0002,1,5,0,0,0,0,-2.749947,3.763664,-10.349876525808,4.545062e-7,3.367323,1.908939e-6,13.21505,3.367323,28.7805384615385,,-1.596266e-5,,,,,,,,,,,,,26.1629676469858,-0.37935131042095,25.8871110164509,0.062279169302055,26.7654215651019,0.230368927738168
721,2023/06/06 14:41:41,10658.517,4420.0002,1,5,0,0,0,0,-2.750359,3.763365,-10.350604798035,4.545062e-7,3.374959,1.908939e-6,13.24378,3.374959,28.8458034188034,,-1.529135e-5,,,,,,,,,,,,,26.414770977316,-0.126126524659958,26.1533720720754,0.328218381152416,26.4708101698147,-0.350919987638676
722,2023/06/06 14:41:51,10668.5182,4430.0014,1,5,0,0,0,0,-2.750153,3.763062,-10.348996248486,4.545062e-7,3.382598,1.908939e-6,13.27253,3.382598,28.911094017094,,-2.631338e-5,,0.0,,,,,,,,,,,26.60446,0.3435315,26.12322,0.1867792,26.45485,-0.3069601
723,2023/06/06 14:42:01,10678.5183,4440.0015,1,5,0,0,0,0,-2.750443,3.762399,-10.348263992757,4.545062e-7,3.390234,1.908939e-6,13.30126,3.390234,28.976358974359,,-7.748342e-5,,19.83632,,,,,,,,,,,26.50423,-0.03349259,25.97313,-0.3788255,26.48938,-0.08487735
724,2023/06/06 14:42:11,10688.5175,4450.0007,1,5,0,0,0,0,-2.749657,3.762198,-10.344754066086,4.545062e-7,3.397872,1.908939e-6,13.33,3.397872,29.041641025641,,-2.912025e-5,,,,,,,,,,,,,26.3592772675144,0.398151312850486,25.8350557784357,0.0529208665599969,26.5927533301977,0.309416612574916
725,2023/06/06 14:42:21,10698.5178,4460.001,1,5,0,0,0,0,-2.750481,3.761757,-10.346641155117,4.545062e-7,3.405514,1.908939e-6,13.35875,3.405514,29.1069572649573,,,,,,,,,,,,,,,26.13537,-0.259096,25.75292,-0.2199656,26.71654,0.2256609
726,2023/06/06 14:42:31,10708.5169,4470.0001,1,5,0,0,0,0,-2.750572,3.761618,-10.346601145496,4.545062e-7,3.413151,1.908939e-6,13.38748,3.413151,29.1722307692308,,-2.24049e-5,,,,,,,,,,,,,26.328657124572,0.314761770604643,26.0884709178704,0.386502548597488,26.4911159171635,-0.111127517592545
