Data Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power (W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge Energy (Wh),Discharge_Energy(Wh),Capacity (Ah),mAh/g,ACR (Ohm),dV/dt (V/s),Internal_Resistance(Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1 (C/s),Aux_Temperature_2 (C),Aux_dT/dt_2 (C/s),Aux_Temperature_3 (C),Aux_dT/dt_3 (C/s),Time,Date,Force1,Force2,Force,Pressure
298,2023/06/06 13:31:23,6421.6869,2610.0001,1,5,0,0,0,0,-2.74791,3.868623,-10.63062782793,2.950061e-7,1.993594,1.23977e-6,7.993989,1.993594,17.039264957265,,-9.870085e-5,,,,,,,,,,,,,27.028739767103,0.176911303138483,26.8255448471997,0.34220999967999,26.811684179463,0.481952176278082,13:31:23,2023/06/06,34.93,14.81,49.74,9.481690463028272
299,2023/06/06 13:31:33,6431.688,2620.0012,1,5,0,0,0,0,-2.747871,3.867805,-10.628229193155,2.950061e-7,2.001227,1.23977e-6,8.023514,2.001227,17.1045042735043,,-8.286257e-5,,,,,,,,,,,,,27.06072,0.5439281,26.85753,0.5562155,26.80816,0.5071166,13:31:33,2023/06/06,34.81,14.71,49.52,9.439752949922799
302,2023/06/06 13:32:03,6461.6883,2650.0015,1,5,0,0,0,0,-2.748039,3.864886,-10.620857458554,2.950061e-7,2.024123,1.23977e-6,8.112039,2.024123,17.3001965811966,,-0.0001125375,,,,,,,,,,,,,26.5437992864142,-0.486512147428416,26.2551740141917,-0.275583823694635,26.1999868149135,0.0171902959921189,13:32:03,2023/06/06,34.36,14.46,48.82,9.306315408223565
303,2023/06/06 13:32:13,6471.6883,2660.0015,1,5,0,0,0,0,-2.74794,3.864046,-10.61816656524,2.950061e-7,2.031756,1.23977e-6,8.141538,2.031756,17.3654358974359,,-7.863449e-5,,,0.1149056,,,,,,,,,,27.0102485281251,0.557749108665173,26.5086036222043,0.245740260509376,26.2329471591349,-0.0572103631866459,13:32:13,2023/06/06,34.27,14.3,48.57,9.258659143330984
306,2023/06/06 13:32:43,6501.6881,2690.0013,1,5,0,0,0,0,-2.74781,3.862047,-10.61217136707,2.950061e-7,2.054651,1.23977e-6,8.229982,2.054651,17.5611196581197,,-5.417077e-5,,9.256576,,,,,,,,,,,26.67546,-0.5636281,26.52906,-0.524168,26.60095,-0.4742624,13:32:43,2023/06/06,33.85,14.04,47.9,9.130940353418861
307,2023/06/06 13:32:53,6511.6873,2700.0005,1,5,0,0,0,0,-2.7481,3.86127,-10.611156087,2.950061e-7,2.062284,1.23977e-6,8.259459,2.062284,17.626358974359,,-5.835903e-5,,,,,,,,,,,,,26.5571491629394,-0.420774457978105,26.3040813057531,-0.426508330457483,26.3126516564075,-0.326656893853896,13:32:53,2023/06/06,33.73,14.01,47.74,9.100440343887609
308,2023/06/06 13:33:03,6521.6881,2710.0013,1,5,0,0,0,0,-2.747963,3.859973,-10.607062984999,2.950061e-7,2.069916,1.23977e-6,8.288923,2.069916,17.6915897435897,,-9.993237e-5,,,,,,,,,,,,,26.6412813569547,-0.491787406662209,26.374018321886,-0.373518764974938,26.3398680224465,-0.124303818317996,13:33:03,2023/06/06,33.63,13.85,47.48,9.050877828399322
311,2023/06/06 13:33:33,6551.6878,2740.001,1,5,0,0,0,0,-2.74836,3.857738,-10.60245280968,2.950061e-7,2.092812,1.23977e-6,8.377277,2.092812,17.8872820512821,,,,,,,,,,,,,,,26.67622,-0.4706852,26.28809,-0.4427908,26.15477,-0.3527106,13:33:33,2023/06/06,33.25,13.63,46.88,8.936502792657123
312,2023/06/06 13:33:43,6561.6877,2750.0009,1,5,0,0,0,0,-2.747734,3.857122,-10.598345261548,2.950061e-7,2.100441,1.23977e-6,8.406705,2.100441,17.9524871794872,,-7.973099e-5,,9.405304,,,,,,,,,,,26.67272,-0.3527222,26.46234,-0.454542,26.47765,0.3926679,13:33:43,2023/06/06,33.12,13.6,46.72,8.90600278312587
315,2023/06/06 13:34:13,6591.6882,2780.0014,1,5,0,0,0,0,-2.748077,3.854318,-10.591962646486,2.950061e-7,2.123336,1.23977e-6,8.49498,2.123336,18.1481709401709,,-8.028746e-5,,,0.1066402,,,,,,,,,,27.01416,0.4835984,26.46275,0.2727359,26.18755,-0.4870899,13:34:13,2023/06/06,32.77,13.38,46.15,8.797346499170782
316,2023/06/06 13:34:23,6601.6874,2790.0006,1,5,0,0,0,0,-2.748016,3.853817,-10.590350777072,2.950061e-7,2.13097,1.23977e-6,8.524402,2.13097,18.2134188034188,,-0.0001627777,,,,,,,,,,,,,26.5997,-0.3945917,26.28976,-0.4511316,26.70446,0.5341758,13:34:23,2023/06/06,32.61,13.25,45.86,8.742065231895385
317,2023/06/06 13:34:33,6611.6878,2800.001,1,5,0,0,0,0,-2.747772,3.852841,-10.586728620252,2.950061e-7,2.138603,1.23977e-6,8.553815,2.138603,18.2786581196581,,-6.124746e-5,,,,,,,,,,,,,26.71127,-0.2534178,26.51511,0.07478434,26.82185,0.4247817,13:34:33,2023/06/06,32.46,13.25,45.71,8.713471472959837
319,2023/06/06 13:34:53,6631.6879,2820.0011,1,5,0,0,0,0,-2.748016,3.851113,-10.582920141808,2.950061e-7,2.153864,1.23977e-6,8.612605,2.153864,18.409094017094,,-2.414095e-5,,9.860362,,,,,,,,,,,27.1889460771539,0.23572877691478,26.675454624901,-0.0820803059184431,26.3285775692499,-0.453963933115024,13:34:53,2023/06/06,32.23,13.09,45.32,8.639127699727407
320,2023/06/06 13:35:03,6641.687,2830.0002,1,5,0,0,0,0,-2.747757,3.850469,-10.580153148033,2.950061e-7,2.161497,1.23977e-6,8.642,2.161497,18.4743333333333,,-0.0001678478,,,,,,,,,,,,,27.1135775346501,0.0719452804562424,26.2978327978592,-0.2193367817695,26.1219140092611,-0.531865945159267,13:35:03,2023/06/06,32.17,13.03,45.2,8.616252692578968
321,2023/06/06 13:35:13,6651.6882,2840.0014,1,5,0,0,0,0,-2.747978,3.849909,-10.579465234002,2.950061e-7,2.16913,1.23977e-6,8.671388,2.16913,18.5395726495727,,-4.504689e-5,,,,,,,,,,,,,26.58998,-0.2873844,26.64839,-0.113949,26.74835,0.1604725,13:35:13,2023/06/06,32.07,13.0,45.07,8.591471434834824
324,2023/06/06 13:35:43,6681.6876,2870.0008,1,5,0,0,0,0,-2.747948,3.847119,-10.571682961812,2.950061e-7,2.19202,1.23977e-6,8.759485,2.19202,18.7352136752137,,-5.361405e-5,,,,,,,,,,,,,26.55978,-0.3609854,26.32805,-0.3965436,26.30109,-0.3665749,13:35:43,2023/06/06,31.72,12.77,44.5,8.482815150879734
325,2023/06/06 13:35:53,6691.6879,2880.0011,1,5,0,0,0,0,-2.748283,3.84686,-10.57225994138,2.950061e-7,2.199654,1.23977e-6,8.788854,2.199654,18.8004615384615,,-9.76082e-5,,9.944434,,,,,,,,,,,27.08029,0.4071985,26.91262,0.4795174,26.85604,0.490676,13:35:53,2023/06/06,31.63,12.74,44.37,8.458033893135593
328,2023/06/06 13:36:23,6721.6879,2910.0011,1,5,0,0,0,0,-2.748016,3.844317,-10.564244625072,2.950061e-7,2.222548,1.23977e-6,8.876896,2.222548,18.9961367521368,,-8.96825e-5,,,0.1019932,,,,,,,,,,26.83342,-0.08740611,26.33873,-0.3248822,26.08465,-0.5949828,13:36:23,2023/06/06,31.28,12.55,43.83,8.355096360967613
329,2023/06/06 13:36:33,6731.6887,2920.0019,1,5,0,0,0,0,-2.748245,3.843699,-10.563426558255,2.950061e-7,2.230181,1.23977e-6,8.90624,2.230181,19.0613760683761,,-0.0001377092,,,,,,,,,,,,,26.86984,-0.3697601,26.7874,-0.06231172,26.81615,0.2469382,13:36:33,2023/06/06,31.12,12.52,43.64,8.318877599649252
330,2023/06/06 13:36:43,6741.6872,2930.0004,1,5,0,0,0,0,-2.747978,3.842969,-10.560394266682,2.950061e-7,2.237814,1.23977e-6,8.935575,2.237814,19.1266153846154,,-8.894597e-5,,,,,,,,,,,,,26.64245,-0.07878522,26.23296,-0.333222,26.12104,-0.462649,13:36:43,2023/06/06,31.06,12.46,43.51,8.294096341905108
331,2023/06/06 13:36:53,6751.6883,2940.0015,1,5,0,0,0,0,-2.747833,3.842244,-10.557844857252,2.950061e-7,2.245447,1.23977e-6,8.964908,2.245447,19.1918547008547,,-5.22742e-5,,,,,,,,,,,,,27.1148252938565,0.494200162862415,26.7766860001056,0.406368817740595,26.5715019961196,0.26645840344013,13:36:53,2023/06/06,30.93,12.39,43.32,8.257877580586744
334,2023/06/06 13:37:23,6781.6879,2970.0011,1,5,0,0,0,0,-2.74794,3.840507,-10.55348280558,2.950061e-7,2.268344,1.23977e-6,9.052859,2.268344,19.3875555555556,,-8.438816e-5,,,,,,,,,,,,,26.57595,-0.4818535,26.4011,-0.2829342,26.40236,-0.001276263,13:37:23,2023/06/06,30.68,12.23,42.91,8.179721306162907
335,2023/06/06 13:37:33,6791.6872,2980.0004,1,5,0,0,0,0,-2.748215,3.839328,-10.55129879952,2.950061e-7,2.275973,1.23977e-6,9.082153,2.275973,19.4527606837607,,-6.1872e-5,,,,,,,,,,,,,26.98759,-0.2730286,26.86963,0.0780891,26.85567,0.3202631,13:37:33,2023/06/06,30.55,12.2,42.75,8.149221296631655
336,2023/06/06 13:37:43,6801.6874,2990.0006,1,5,0,0,0,0,-2.747749,3.838822,-10.548119311678,2.950061e-7,2.283607,1.23977e-6,9.11146,2.283607,19.5180085470085,,-7.364951e-5,,,,,,,,,,,,,26.95107,0.2764776,26.46359,0.01627965,26.15251,-0.2271231,13:37:43,2023/06/06,30.42,12.14,42.56,8.113002535313294
339,2023/06/06 13:38:13,6831.6885,3020.0017,1,5,0,0,0,0,-2.747528,3.836336,-10.540440577408,2.950061e-7,2.306503,1.23977e-6,9.199327,2.306503,19.7137008547009,,-6.483951e-5,,10.65422,,,,,,,,,,,26.60702,-0.4474402,26.43217,-0.3543813,26.49011,-0.2448504,13:38:13,2023/06/06,30.17,12.01,42.18,8.040565012676566
340,2023/06/06 13:38:23,6841.6879,3030.0011,1,5,0,0,0,0,-2.7481,3.835865,-10.5413406065,2.950061e-7,2.314135,1.23977e-6,9.228606,2.314135,19.7789316239316,,-0.0001193308,,,0.0,,,,,,,,,,27.18068,0.4711433,26.9349,0.5035248,26.79323,0.3947602,13:38:23,2023/06/06,30.01,12.01,42.02,8.010065003145316
343,2023/06/06 13:38:53,6871.687,3060.0002,1,5,0,0,0,0,-2.748192,3.833798,-10.536012993216,2.950061e-7,2.33703,1.23977e-6,9.316403,2.33703,19.9746153846154,,-9.687356e-5,,,,,,,,,,,,,27.06921,0.2232431,26.58893,-0.075525,26.27056,-0.3460406,13:38:53,2023/06/06,29.75,11.85,41.61,7.931908728721478
344,2023/06/06 13:39:03,6881.6873,3070.0005,1,5,0,0,0,0,-2.748001,3.83325,-10.53377483325,2.950061e-7,2.344658,1.23977e-6,9.345647,2.344658,20.039811965812,,-7.938132e-5,,,,,,,,,,,,,26.5228574073318,-0.488212832276956,26.3266627788435,-0.630590491190985,26.3848407761718,-0.689921635870134,13:39:03,2023/06/06,29.66,11.79,41.45,7.9014087191902265
347,2023/06/06 13:39:33,6911.6881,3100.0013,1,5,0,0,0,0,-2.747772,3.831008,-10.526736514176,2.950061e-7,2.367557,1.23977e-6,9.433399,2.367557,20.2355299145299,,-5.037805e-5,,11.1354,,,,,,,,,,,26.8766554908516,0.440021600608593,26.403329629778,0.0697472524238787,26.1349423555048,-0.252322429620826,13:39:33,2023/06/06,29.44,11.66,41.1,7.83468994834061
348,2023/06/06 13:39:43,6921.6877,3110.0009,1,5,0,0,0,0,-2.748001,3.830512,-10.526250806512,2.950061e-7,2.375187,1.23977e-6,9.462626,2.375187,20.3007435897436,,-0.0001284874,,,,,,,,,,,,,26.6527596525294,-0.348184489379393,26.499239545875,-0.233697019507322,26.5641078658812,-0.0634611382566304,13:39:43,2023/06/06,29.31,11.63,40.94,7.8041899388093565
349,2023/06/06 13:39:53,6931.687,3120.0002,1,5,0,0,0,0,-2.748177,3.829885,-10.525201869645,2.950061e-7,2.382819,1.23977e-6,9.491859,2.382819,20.3659743589744,,,,,,,,,,,,,,,27.0030483704313,0.326211120027389,26.8211461526012,0.459577323584278,26.8214712747072,0.530701649791793,13:39:53,2023/06/06,29.25,11.6,40.84,7.785127432852324
352,2023/06/06 13:40:23,6961.6871,3150.0003,1,5,0,0,0,0,-2.748138,3.827823,-10.519385843574,2.950061e-7,2.405715,1.23977e-6,9.579521,2.405715,20.5616666666667,,-5.52739e-5,,,,,,,,,,,,,27.15081,0.392569,26.77717,0.214637,26.55071,0.004881888,13:40:23,2023/06/06,28.99,11.5,40.49,7.718408662002708
353,2023/06/06 13:40:33,6971.6885,3160.0017,1,5,0,0,0,0,-2.747696,3.827058,-10.515591958368,2.950061e-7,2.413347,1.23977e-6,9.608733,2.413347,20.6268974358974,,-8.112392e-5,,,,,,,,,,,,,26.54068,-0.1811236,26.28049,-0.4356097,26.26783,-0.5856514,13:40:33,2023/06/06,28.86,11.47,40.34,7.689814903067158
356,2023/06/06 13:41:03,7001.6872,3190.0004,1,5,0,0,0,0,-2.748215,3.825132,-10.51228513938,2.950061e-7,2.436242,1.23977e-6,9.696332,2.436242,20.8225811965812,,,,,,,,,,,,,,,27.13038,-0.01881978,26.85618,0.2406025,26.72884,0.5114127,13:41:03,2023/06/06,28.64,11.31,39.95,7.615471129834729
357,2023/06/06 13:41:13,7011.6872,3200.0004,1,5,0,0,0,0,-2.747696,3.824567,-10.508747447632,2.950061e-7,2.443871,1.23977e-6,9.725511,2.443871,20.8877863247863,,-4.4925e-5,,,,,,,,,,,,,26.6540327023158,-0.187450406460497,26.2943343080321,-0.357542523617589,26.2248719067464,-0.462109367257355,13:41:13,2023/06/06,28.55,11.31,39.86,7.598314874473399
360,2023/06/06 13:41:43,7041.6885,3230.0017,1,5,0,0,0,0,-2.748756,3.822634,-10.507488143304,2.950061e-7,2.466767,1.23977e-6,9.813058,2.466767,21.0834786324786,,-0.00011126,,,,,,,,,,,,,26.59141,-0.3102062,26.32413,-0.3958121,26.32557,-0.4005957,13:41:43,2023/06/06,28.29,11.22,39.51,7.531596103623782
361,2023/06/06 13:41:53,7051.6885,3240.0017,1,5,0,0,0,0,-2.747673,3.822087,-10.501845253551,2.950061e-7,2.474398,1.23977e-6,9.842224,2.474398,21.1487008547009,,-4.879756e-5,,,,,,,,,,,,,26.97154,0.3302503,26.8962,0.4426633,26.91053,0.514388,13:41:53,2023/06/06,28.23,11.22,39.45,7.520158600049563
364,2023/06/06 13:42:23,7081.6871,3270.0003,1,5,0,0,0,0,-2.748024,3.820068,-10.497638545632,2.950061e-7,2.497293,1.23977e-6,9.929708,2.497293,21.3443846153846,,-7.527012e-5,,,,,,,,,,,,,27.01638,0.1041608,26.62845,-0.2257914,26.459,-0.5948741,13:42:23,2023/06/06,27.98,11.06,39.03,7.4400960750300245
365,2023/06/06 13:42:33,7091.6874,3280.0006,1,5,0,0,0,0,-2.74791,3.819668,-10.49610389388,2.950061e-7,2.504927,1.23977e-6,9.958867,2.504927,21.4096324786325,,-2.042781e-5,,,,,,,,,,,,,27.05238,0.6000422,26.64315,0.4111856,26.50913,0.2920931,13:42:33,2023/06/06,27.91,11.06,38.97,7.428658571455804
366,2023/06/06 13:42:43,7101.6883,3290.0015,1,5,0,0,0,0,-2.748207,3.818989,-10.495372302723,2.950061e-7,2.512559,1.23977e-6,9.988018,2.512559,21.4748632478633,,-0.0001262237,,,,,,,,,,,,,26.8458959245182,0.126915372631934,26.486299175789,-0.132687345830952,26.3596835774596,-0.386253041186597,13:42:43,2023/06/06,27.88,10.96,38.84,7.4038773137116625
369,2023/06/06 13:43:13,7131.6884,3320.0016,1,5,0,0,0,0,-2.748322,3.816875,-10.49000153375,2.950061e-7,2.535455,1.23977e-6,10.07543,2.535455,21.6705555555556,,-8.064974e-5,,,,,,,,,,,,,26.83394,-0.04167811,26.45301,-0.2960036,26.33355,-0.5100797,13:43:13,2023/06/06,27.56,10.9,38.46,7.331439791074936
370,2023/06/06 13:43:23,7141.6876,3330.0008,1,5,0,0,0,0,-2.7481,3.816275,-10.4875053275,2.950061e-7,2.543086,1.23977e-6,10.10456,2.543086,21.7357777777778,,-6.740334e-5,,,0.0,,,,,,,,,,27.1583295805517,0.416200588617067,26.8699299124986,0.156889588299539,26.7921840577017,-0.154656954694538,13:43:23,2023/06/06,27.56,10.87,38.43,7.325721039287825
373,2023/06/06 13:43:53,7171.6876,3360.0008,1,5,0,0,0,0,-2.747986,3.81494,-10.48340171084,2.950061e-7,2.565983,1.23977e-6,10.19193,2.565983,21.9314786324786,,-7.471261e-5,,,,,,,,,,,,,26.9133340397877,0.17717387970975,26.8664020323574,0.460048577469357,27.0225144898227,0.622070473661831,13:43:53,2023/06/06,27.34,10.84,38.18,7.278064774395242
374,2023/06/06 13:44:03,7181.6888,3370.002,1,5,0,0,0,0,-2.748131,3.814065,-10.481550262515,2.950061e-7,2.573613,1.23977e-6,10.22103,2.573613,21.9966923076923,,-2.829214e-5,,,0.081647,,,,,,,,,,26.7001805027537,-0.119337913433684,26.3902789335676,-0.462647212333906,26.349000710914,-0.725516692152551,13:44:03,2023/06/06,27.21,10.77,37.98,7.239939762481176
378,2023/06/06 13:44:43,7221.688,3410.0012,1,5,0,0,0,0,-2.748215,3.811524,-10.47488742966,2.950061e-7,2.60414,1.23977e-6,10.33743,2.60414,22.2576068376068,,-0.0001476678,,,,,,,,,,,,,27.29416,0.3983869,26.90639,0.2494089,26.68679,0.03957379,13:44:43,2023/06/06,26.99,10.68,37.67,7.180845994014374
379,2023/06/06 13:44:53,7231.6887,3420.0019,1,5,0,0,0,0,-2.748093,3.810767,-10.472342117331,2.950061e-7,2.611775,1.23977e-6,10.36653,2.611775,22.3228632478633,,-3.540498e-5,,13.05852,,,,,,,,,,,27.0915814628994,0.235878870631143,27.0091199139349,0.539804654305412,27.1011177594782,0.682244609908784,13:44:53,2023/06/06,26.96,10.61,37.57,7.161783488057341
382,2023/06/06 13:45:23,7261.6876,3450.0008,1,5,0,0,0,0,-2.74836,3.809048,-10.46863516128,2.950061e-7,2.634669,1.23977e-6,10.45376,2.634669,22.5185384615385,,-5.969996e-5,,,,,,,,,,,,,27.02175,-0.6279395,26.513,-0.6492817,26.30829,-0.539334,13:45:23,2023/06/06,26.74,10.52,37.25,7.100783468994835
383,2023/06/06 13:45:33,7271.6876,3460.0008,1,5,0,0,0,0,-2.748138,3.809003,-10.467665886414,2.950061e-7,2.642298,1.23977e-6,10.48282,2.642298,22.5837435897436,,-9.492964e-5,,,,,,,,,,,,,26.78556,-0.4398542,26.48991,-0.682232,26.49097,-0.8344718,13:45:33,2023/06/06,26.67,10.55,37.22,7.095064717207724
386,2023/06/06 13:46:03,7301.688,3490.0012,1,5,0,0,0,0,-2.747925,3.806973,-10.461276281025,2.950061e-7,2.665197,1.23977e-6,10.57002,2.665197,22.7794615384615,,-2.884582e-5,,,0.0,,,,,,,,,,26.87578,-0.6071071,26.75071,-0.4674366,26.81499,-0.2097094,13:46:03,2023/06/06,26.55,10.42,36.97,7.047408452315142
387,2023/06/06 13:46:13,7311.6882,3500.0014,1,5,0,0,0,0,-2.747963,3.806991,-10.461470409333,2.950061e-7,2.67283,1.23977e-6,10.59908,2.67283,22.8447008547009,,-4.618899e-5,,,,,,,,,,,,,26.75041,-0.4345727,26.47607,-0.3308911,26.41332,-0.2065665,13:46:13,2023/06/06,26.42,10.39,36.81,7.0169084427838895
390,2023/06/06 13:46:43,7341.6884,3530.0016,1,5,0,0,0,0,-2.748192,3.804621,-10.455828995232,2.950061e-7,2.695725,1.23977e-6,10.68621,2.695725,23.0403846153846,,-3.69439e-5,,,,,,,,,,,,,27.303495946836,0.342610366350257,26.8162963347849,0.123241632663474,26.4975749329399,-0.141957978626644,13:46:43,2023/06/06,26.23,10.36,36.59,6.974970929678417
391,2023/06/06 13:46:53,7351.6877,3540.0009,1,5,0,0,0,0,-2.748192,3.804517,-10.455543183264,2.950061e-7,2.703353,1.23977e-6,10.71524,2.703353,23.1055811965812,,-7.704751e-5,,,,,,,,,,,,,26.94088,0.195782,26.83712,0.4899784,26.87285,0.6998681,13:46:53,2023/06/06,26.2,10.33,36.52,6.961627175508494
394,2023/06/06 13:47:23,7381.6874,3570.0006,1,5,0,0,0,0,-2.748268,3.803084,-10.451894058512,2.950061e-7,2.72625,1.23977e-6,10.80233,2.72625,23.3012820512821,,,,,,,,,,,,,,,26.85251,-0.1267314,26.63507,0.3441875,26.6358,0.6663338,13:47:23,2023/06/06,26.01,10.23,36.24,6.908252158828801
395,2023/06/06 13:47:33,7391.6883,3580.0015,1,5,0,0,0,0,-2.748169,3.80222,-10.44914313518,2.950061e-7,2.733884,1.23977e-6,10.83136,2.733884,23.3665299145299,,-5.393325e-5,,,,,,,,,,,,,27.09886,-0.4814353,26.9738,-0.06254673,26.92418,0.2784815,13:47:33,2023/06/06,25.88,10.23,36.11,6.8834709010846575
399,2023/06/06 13:48:13,7431.6876,3620.0008,1,5,0,0,0,0,-2.747871,3.800334,-10.442827588914,2.950061e-7,2.764412,1.23977e-6,10.9474,2.764412,23.627452991453,,-5.464854e-5,,,,,,,,,,,,,26.8126327661497,-0.421794893509476,26.5596406814188,-0.337783819545142,26.9791383891697,0.760370270349139,13:48:13,2023/06/06,25.72,10.14,35.86,6.835814636192074
400,2023/06/06 13:48:23,7441.6879,3630.0011,1,5,0,0,0,0,-2.748177,3.79966,-10.44213821982,2.950061e-7,2.77204,1.23977e-6,10.97639,2.77204,23.6926495726496,,,,,,,,,,,,,,,26.79121,0.04490668,26.68034,0.5006416,27.05669,0.7892377,13:48:23,2023/06/06,25.69,10.14,35.82,6.828189633809261
403,2023/06/06 13:48:53,7471.6884,3660.0016,1,5,0,0,0,0,-2.747978,3.798182,-10.437320575996,2.950061e-7,2.794939,1.23977e-6,11.06338,2.794939,23.8883675213675,,-1.256561e-5,,,,,,,,,,,,,27.33625,0.4948267,26.59905,0.1471552,26.33743,-0.1824376,13:48:53,2023/06/06,25.5,10.07,35.57,6.780533368916678
404,2023/06/06 13:49:03,7481.6876,3670.0008,1,5,0,0,0,0,-2.748024,3.797603,-10.435904186472,2.950061e-7,2.802569,1.23977e-6,11.09236,2.802569,23.9535811965812,,-7.234683e-5,,,0.0,,,,,,,,,,26.72236,-0.6434565,27.03459,0.3925326,27.06278,0.5074136,13:49:03,2023/06/06,25.47,10.04,35.51,6.769095865342457
408,2023/06/06 13:49:43,7521.6882,3710.0014,1,5,0,0,0,0,-2.747711,3.795406,-10.428678815666,2.950061e-7,2.833099,1.23977e-6,11.20826,2.833099,24.2145213675214,,-3.401944e-5,,,,,,,,,,,,,27.185834740152,0.353372731405552,26.9329490010982,-0.119066448619002,26.8267287143788,-0.462387220988248,13:49:43,2023/06/06,25.18,9.98,35.16,6.702377094492842
409,2023/06/06 13:49:53,7531.6881,3720.0013,1,5,0,0,0,0,-2.74794,3.795013,-10.42846802322,2.950061e-7,2.840731,1.23977e-6,11.23723,2.840731,24.2797521367521,,-6.677893e-6,,,,,,,,,,,,,26.7056369836319,-0.538097666116808,26.7226707053636,-0.469144201577379,26.9074953127025,-0.358902477185882,13:49:53,2023/06/06,25.15,9.95,35.09,6.689033340322919
412,2023/06/06 13:50:23,7561.6877,3750.0009,1,5,0,0,0,0,-2.748375,3.793278,-10.42535042325,2.950061e-7,2.863628,1.23977e-6,11.32411,2.863628,24.475452991453,,-1.03132e-5,,,,,,,,,,,,,26.6148850117872,-0.039660506301051,26.4329296460567,-0.434885914074775,26.4483012742862,-0.704799828133383,13:50:23,2023/06/06,24.99,9.88,34.87,6.647095827217446
413,2023/06/06 13:50:33,7571.6869,3760.0001,1,5,0,0,0,0,-2.748192,3.793179,-10.424384182368,2.950061e-7,2.871257,1.23977e-6,11.35305,2.871257,24.5406581196581,,-4.737159e-5,,,,,,,,,,,,,27.0012046852301,0.250757650965113,27.0110641156565,0.432938273622817,27.0959702096116,0.482084362003192,13:50:33,2023/06/06,24.93,9.85,34.78,6.629939571856117
416,2023/06/06 13:51:03,7601.6881,3790.0013,1,5,0,0,0,0,-2.74762,3.791457,-10.41748308234,2.950061e-7,2.894156,1.23977e-6,11.43989,2.894156,24.7363760683761,,-4.274972e-5,,,,,,,,,,,,,26.57223,-0.3520274,26.6959,-0.06853129,26.8808,0.1556285,13:51:03,2023/06/06,24.8,9.79,34.59,6.5937208105377545
417,2023/06/06 13:51:13,7611.6874,3800.0006,1,5,0,0,0,0,-2.74794,3.791362,-10.41843529428,2.950061e-7,2.901785,1.23977e-6,11.46881,2.901785,24.8015811965812,,,,15.66204,,,,,,,,,,,27.10607,0.1132243,26.86027,-0.328251,26.76128,-0.6300794,13:51:13,2023/06/06,24.77,9.79,34.55,6.58609580815494
418,2023/06/06 13:51:23,7621.6875,3810.0007,1,5,0,0,0,0,-2.748245,3.790507,-10.417241910215,2.950061e-7,2.909418,1.23977e-6,11.49775,2.909418,24.8668205128205,,-3.986814e-5,,,,,,,,,,,,,26.556251301965,-0.207378727929317,26.4098384123519,-0.609223774734859,26.5103784855526,-0.820457760103387,13:51:23,2023/06/06,24.73,9.79,34.52,6.580377056367832
422,2023/06/06 13:52:03,7661.6872,3850.0004,1,5,0,0,0,0,-2.748398,3.788812,-10.413163323176,2.950061e-7,2.939949,1.23977e-6,11.61345,2.939949,25.1277692307692,,-2.68703e-5,,,,,,,,,,,,,26.57098,-0.2816286,26.43879,-0.4071617,26.53926,-0.4763411,13:52:03,2023/06/06,24.54,9.66,34.2,6.519377037305325
423,2023/06/06 13:52:13,7671.6873,3860.0005,1,5,0,0,0,0,-2.747772,3.787691,-10.407711274452,2.950061e-7,2.947577,1.23977e-6,11.64235,2.947577,25.1929658119658,,,,,0.0,,,,,,,,,,27.1105388091778,0.368254540490632,26.9996796786349,0.0662526756549996,27.0279473073897,-0.302035078013264,13:52:13,2023/06/06,24.48,9.66,34.14,6.507939533731105
426,2023/06/06 13:52:43,7701.6877,3890.0009,1,5,0,0,0,0,-2.747787,3.786781,-10.405267603647,2.950061e-7,2.970476,1.23977e-6,11.72908,2.970476,25.3886837606838,,-0.0001039148,,,,,,,,,,,,,26.78057,0.3966746,26.90414,0.5489442,27.14516,0.7090669,13:52:43,2023/06/06,24.35,9.63,33.98,6.477439524199851
427,2023/06/06 13:52:53,7711.6871,3900.0003,1,5,0,0,0,0,-2.748283,3.786383,-10.406052030389,2.950061e-7,2.978108,1.23977e-6,11.75797,2.978108,25.4539145299145,,-1.935985e-6,,,,,,,,,,,,,26.85921,0.5543502,26.54227,0.1374802,26.49357,-0.1922701,13:52:53,2023/06/06,24.35,9.63,33.98,6.477439524199851
428,2023/06/06 13:53:03,7721.6873,3910.0005,1,5,0,0,0,0,-2.747887,3.785933,-10.403316073571,2.950061e-7,2.985741,1.23977e-6,11.78688,2.985741,25.5191538461538,,-0.0001021956,,16.01737,,,,,,,,,,,27.0802914446253,0.26160124624622,27.0617356806912,0.406595608641481,27.1677750879179,0.475888842569167,13:53:03,2023/06/06,24.32,9.63,33.95,6.471720772412743
